source_block,target_block,total_weight,num_edges,sbm_type
122,103,248.56734390729238,60,flat_lognormal
122,156,94.90496742426494,30,flat_lognormal
122,53,0.2259134961248307,23,flat_lognormal
122,108,140.67611693501277,48,flat_lognormal
122,122,70.43866453010997,27,flat_lognormal
122,143,2.087670129083531,13,flat_lognormal
122,191,1.1780637850557671,20,flat_lognormal
122,6,4.765513090913185,38,flat_lognormal
122,135,0.7830275276348748,18,flat_lognormal
122,4,115.84811592046673,56,flat_lognormal
122,64,1.2861730416931718,15,flat_lognormal
122,154,20.59927354721586,39,flat_lognormal
122,22,320.32093634997904,60,flat_lognormal
122,70,138.81319413820654,30,flat_lognormal
122,5,29.449871584698244,36,flat_lognormal
122,175,55.13662049527314,66,flat_lognormal
122,102,147.17014102136508,78,flat_lognormal
122,134,50.181319765099715,32,flat_lognormal
122,8,3.6177399445632052,16,flat_lognormal
8,64,26.931902080265694,26,flat_lognormal
8,154,6.371783868111837,19,flat_lognormal
103,143,289.45595121657976,109,flat_lognormal
103,175,727.3005603634947,183,flat_lognormal
103,142,335.3161140384721,142,flat_lognormal
103,108,632.6666536094316,88,flat_lognormal
103,22,940.4921628454674,110,flat_lognormal
103,156,380.0768627850798,55,flat_lognormal
103,64,69.94166679986681,83,flat_lognormal
103,4,220.2233216355889,115,flat_lognormal
103,6,515.3015765915005,199,flat_lognormal
103,122,211.59115863043007,66,flat_lognormal
103,154,18.072681595532465,76,flat_lognormal
103,191,104.57395425272131,97,flat_lognormal
103,135,66.10162519205845,66,flat_lognormal
103,53,53.78287417779145,91,flat_lognormal
103,103,994.7299720226548,110,flat_lognormal
103,8,364.35897446957557,84,flat_lognormal
103,70,318.345324807534,55,flat_lognormal
103,134,406.78843500750537,66,flat_lognormal
103,5,245.86284337861656,66,flat_lognormal
103,102,767.9787416780389,143,flat_lognormal
22,143,302.0670247579387,102,flat_lognormal
22,175,941.6915466778973,170,flat_lognormal
22,142,611.4343295465878,130,flat_lognormal
22,6,656.5125347601364,199,flat_lognormal
22,108,646.1504453265511,80,flat_lognormal
22,22,941.540299707294,90,flat_lognormal
22,156,459.2126508545931,50,flat_lognormal
22,4,356.07565183984445,106,flat_lognormal
22,122,293.9023357757139,60,flat_lognormal
22,154,86.29133617487835,112,flat_lognormal
22,64,84.30596158457647,90,flat_lognormal
22,191,150.96243097897485,102,flat_lognormal
22,135,158.8455421157422,70,flat_lognormal
22,53,63.99267940942996,89,flat_lognormal
22,103,962.5587433056489,110,flat_lognormal
22,8,376.783968745554,78,flat_lognormal
22,70,350.4250238616252,50,flat_lognormal
22,134,407.5345057293175,60,flat_lognormal
22,5,387.65270354132394,60,flat_lognormal
22,102,1054.2548644300266,130,flat_lognormal
175,135,30.09406940208706,71,flat_lognormal
175,142,175.5644392787797,206,flat_lognormal
175,156,386.88119680753664,85,flat_lognormal
175,103,934.0923645712105,178,flat_lognormal
175,175,623.3607792546958,253,flat_lognormal
175,22,1110.0410806740545,169,flat_lognormal
175,143,32.97248869840754,70,flat_lognormal
175,64,21.08012847691302,60,flat_lognormal
175,122,57.60080953206884,85,flat_lognormal
175,108,646.2654424769939,136,flat_lognormal
175,6,273.5649937703935,245,flat_lognormal
175,53,2.471629807523411,56,flat_lognormal
175,70,214.18661887914513,85,flat_lognormal
175,8,104.8084618954108,96,flat_lognormal
175,5,230.69807026671995,102,flat_lognormal
175,102,759.3314942311454,214,flat_lognormal
175,4,36.30209893632918,92,flat_lognormal
175,191,37.27359854378431,80,flat_lognormal
175,134,287.7013141090345,102,flat_lognormal
175,154,16.42998464271981,63,flat_lognormal
156,64,11.499815340172074,33,flat_lognormal
156,191,10.79623838717372,38,flat_lognormal
156,156,166.4708016971199,20,flat_lognormal
156,142,210.60164990267486,65,flat_lognormal
156,175,243.19071850785107,82,flat_lognormal
156,22,456.27692049927447,50,flat_lognormal
156,143,45.00201868917186,41,flat_lognormal
156,103,362.4594093818619,55,flat_lognormal
156,122,54.06813468278938,30,flat_lognormal
156,108,222.0246711721573,40,flat_lognormal
156,6,103.34875171054617,80,flat_lognormal
156,154,10.954840517290268,39,flat_lognormal
156,53,10.2494827954944,35,flat_lognormal
156,4,54.08860671066701,48,flat_lognormal
156,135,54.40308555796966,32,flat_lognormal
156,70,105.90289359934123,25,flat_lognormal
156,8,83.09474061796524,35,flat_lognormal
156,5,176.8908403495694,30,flat_lognormal
156,102,464.41622593458754,65,flat_lognormal
156,134,138.3569508401808,30,flat_lognormal
108,175,475.21724523239874,145,flat_lognormal
108,142,208.5263043523278,113,flat_lognormal
108,108,392.52588957959,64,flat_lognormal
108,22,762.4867564139163,90,flat_lognormal
108,156,308.36778713199493,45,flat_lognormal
108,4,118.96247487744544,83,flat_lognormal
108,6,233.66110990098073,152,flat_lognormal
108,122,138.78681635242867,51,flat_lognormal
108,154,12.62325423276567,62,flat_lognormal
108,64,24.201430152806015,57,flat_lognormal
108,191,40.26290338689476,61,flat_lognormal
108,135,45.56715085998243,55,flat_lognormal
108,53,33.984020093559906,60,flat_lognormal
108,103,740.8131786826101,98,flat_lognormal
108,8,145.44871741861127,64,flat_lognormal
108,143,89.61388409844001,61,flat_lognormal
108,70,232.95927250218693,45,flat_lognormal
108,134,256.986632554923,53,flat_lognormal
108,5,201.96494852950616,53,flat_lognormal
108,102,652.1955090102467,116,flat_lognormal
102,175,457.7254160167285,204,flat_lognormal
102,156,474.0197290930131,65,flat_lognormal
102,108,500.42480332273834,103,flat_lognormal
102,22,1061.3045766105104,130,flat_lognormal
102,142,442.4285561276665,167,flat_lognormal
102,122,102.38226418647126,74,flat_lognormal
102,6,135.1074985702968,175,flat_lognormal
102,191,21.30484865236818,70,flat_lognormal
102,135,70.05179080295034,80,flat_lognormal
102,103,792.540596077541,140,flat_lognormal
102,8,115.18566844838963,82,flat_lognormal
102,4,69.12072926914522,97,flat_lognormal
102,143,60.51815515423814,86,flat_lognormal
102,64,9.139187757373705,58,flat_lognormal
102,5,395.8681634926568,78,flat_lognormal
102,70,207.79389049093518,65,flat_lognormal
102,134,247.75895166891354,75,flat_lognormal
102,154,7.130759959767636,83,flat_lognormal
102,53,11.307460696070383,68,flat_lognormal
102,102,963.4389959909341,156,flat_lognormal
53,175,3.8859250527865234,17,flat_lognormal
53,22,132.21459237842546,116,flat_lognormal
53,156,23.41963039914807,56,flat_lognormal
53,108,38.6311104669471,44,flat_lognormal
53,4,2.805590624411188,26,flat_lognormal
53,6,8.440285707944808,24,flat_lognormal
53,103,125.00028518844182,107,flat_lognormal
53,143,4.224596419684692,10,flat_lognormal
53,64,15.918967976877742,13,flat_lognormal
53,134,24.06803992527999,36,flat_lognormal
53,5,2.0479296492236867,21,flat_lognormal
53,154,4.685762622446481,27,flat_lognormal
53,142,5.275676604342356,13,flat_lognormal
53,102,22.21696183896989,82,flat_lognormal
53,53,1.8392469001076632,17,flat_lognormal
53,191,1.8184016610380032,9,flat_lognormal
53,122,4.2214128806277085,12,flat_lognormal
53,135,2.3549462715445895,2,flat_lognormal
5,156,188.55304536977937,30,flat_lognormal
5,135,34.641623185080434,34,flat_lognormal
5,64,2.458214154455559,24,flat_lognormal
5,142,189.40250576309114,78,flat_lognormal
5,6,36.94295901572539,58,flat_lognormal
5,103,268.2198602066278,64,flat_lognormal
5,53,8.84107520191739,25,flat_lognormal
5,108,144.62020485712526,48,flat_lognormal
5,143,5.080134922740983,26,flat_lognormal
5,191,3.7062611058261954,28,flat_lognormal
5,22,418.6427765302629,60,flat_lognormal
5,122,15.648253758741689,29,flat_lognormal
5,154,2.683475966140103,31,flat_lognormal
5,8,20.687990214896573,31,flat_lognormal
5,70,52.57149639870758,29,flat_lognormal
5,175,101.86037325828693,88,flat_lognormal
5,4,15.144715580566602,39,flat_lognormal
5,5,121.2483891720063,30,flat_lognormal
5,134,59.19764391545771,36,flat_lognormal
5,102,419.36572826117043,78,flat_lognormal
143,6,46.89561815451764,64,flat_lognormal
143,108,158.53147039598915,80,flat_lognormal
143,103,381.13822323230124,105,flat_lognormal
143,156,88.02991968172974,51,flat_lognormal
143,122,1.4943014035164777,18,flat_lognormal
143,22,370.71971067608104,104,flat_lognormal
143,175,60.38870480724982,98,flat_lognormal
143,5,26.662944573740127,55,flat_lognormal
143,142,25.677131019571746,50,flat_lognormal
143,134,72.36557905595048,54,flat_lognormal
143,70,14.022010059861168,35,flat_lognormal
143,102,105.94370859209312,126,flat_lognormal
143,8,26.706597183718408,38,flat_lognormal
143,191,7.337347846267536,22,flat_lognormal
143,64,5.840350986587322,15,flat_lognormal
143,4,2.6449396460510495,30,flat_lognormal
70,142,26.780411305712718,54,flat_lognormal
70,53,3.994262760498961,17,flat_lognormal
70,143,12.361545921422714,17,flat_lognormal
70,108,197.58506002379167,40,flat_lognormal
70,103,314.9222649554338,54,flat_lognormal
70,122,116.42341287242023,30,flat_lognormal
70,156,126.2316478028365,25,flat_lognormal
70,135,8.52784719443344,24,flat_lognormal
70,6,13.726693985853604,37,flat_lognormal
70,22,351.0693971306022,50,flat_lognormal
70,175,96.45700746888062,79,flat_lognormal
70,64,5.276766649998306,17,flat_lognormal
70,8,12.349370555353499,26,flat_lognormal
70,5,46.177012097312925,30,flat_lognormal
70,4,71.03166017844201,46,flat_lognormal
70,134,89.52879223749589,29,flat_lognormal
70,70,136.71493503438745,20,flat_lognormal
70,154,4.855905494973562,27,flat_lognormal
70,191,1.8128786016917369,16,flat_lognormal
70,102,232.45421582079447,65,flat_lognormal
142,142,335.49995485964916,137,flat_lognormal
142,53,13.372824524652692,46,flat_lognormal
142,108,246.42578921899204,96,flat_lognormal
142,103,430.23408345220827,123,flat_lognormal
142,6,27.731247128566125,77,flat_lognormal
142,122,13.203255168061194,31,flat_lognormal
142,156,292.23483175165353,65,flat_lognormal
142,64,1.2912898569063835,34,flat_lognormal
142,135,88.44340243476755,61,flat_lognormal
142,22,736.4988513930962,129,flat_lognormal
142,175,106.71452915407625,157,flat_lognormal
142,154,2.4394295942567505,45,flat_lognormal
142,143,13.640501056857826,32,flat_lognormal
142,5,227.60165761030012,76,flat_lognormal
142,8,8.221550471232831,37,flat_lognormal
142,4,12.18290502422864,57,flat_lognormal
142,70,74.38375926267409,56,flat_lognormal
142,102,641.6581563248626,167,flat_lognormal
142,134,88.88868898967063,73,flat_lognormal
142,191,28.906290993819724,43,flat_lognormal
143,53,3.5079247011609214,20,flat_lognormal
143,143,2.8444893277724104,17,flat_lognormal
143,135,1.3538943126077039,8,flat_lognormal
143,154,0.26404373195438013,17,flat_lognormal
4,135,1.5436437077274183,13,flat_lognormal
4,142,17.787171031300186,61,flat_lognormal
4,22,529.27214248396,110,flat_lognormal
4,143,8.57815383282272,14,flat_lognormal
4,108,238.65931104840246,85,flat_lognormal
4,175,65.94791054569802,119,flat_lognormal
4,156,126.62806516316566,54,flat_lognormal
4,122,163.07802038735062,58,flat_lognormal
4,103,395.7902948737204,108,flat_lognormal
4,64,9.688455226710765,20,flat_lognormal
4,6,9.97893582754845,52,flat_lognormal
4,5,29.411839378218087,64,flat_lognormal
4,4,169.05809498174003,77,flat_lognormal
4,53,6.25190692421296,24,flat_lognormal
4,70,193.72904220851896,52,flat_lognormal
4,154,36.904020309242775,79,flat_lognormal
4,8,6.282159342243203,27,flat_lognormal
4,102,194.96227851939426,139,flat_lognormal
4,134,78.93752165502828,56,flat_lognormal
4,191,0.46933604932708756,19,flat_lognormal
134,135,14.618371641269201,32,flat_lognormal
134,64,24.863441375950437,27,flat_lognormal
134,143,39.61736843927508,40,flat_lognormal
134,6,84.41246197496335,83,flat_lognormal
134,53,12.873823330230707,36,flat_lognormal
134,191,14.032022038232144,32,flat_lognormal
134,22,400.67304282318497,60,flat_lognormal
134,108,242.13408041808964,48,flat_lognormal
134,156,145.85049760739813,30,flat_lognormal
134,122,33.8900374188456,31,flat_lognormal
134,142,61.25773480290013,68,flat_lognormal
134,103,453.9490517813142,65,flat_lognormal
134,175,200.63794039710854,93,flat_lognormal
134,154,0.8110881718813215,26,flat_lognormal
134,5,69.8537335211922,36,flat_lognormal
134,4,21.69631496047213,41,flat_lognormal
134,70,80.80004320109511,30,flat_lognormal
134,8,61.2672176434528,38,flat_lognormal
134,102,260.0066887000063,75,flat_lognormal
134,134,133.42102646054005,30,flat_lognormal
64,175,26.70434021612076,63,flat_lognormal
64,156,32.06938268636917,54,flat_lognormal
64,103,232.8543704891183,110,flat_lognormal
64,6,33.812224313884734,52,flat_lognormal
64,108,67.33961489994896,65,flat_lognormal
64,22,217.77917852449687,112,flat_lognormal
64,142,2.603337781204457,14,flat_lognormal
64,143,13.217949334039785,18,flat_lognormal
64,5,8.317411800634057,23,flat_lognormal
64,134,48.525791857860625,48,flat_lognormal
64,8,18.979386998400628,23,flat_lognormal
64,64,27.174542361903395,17,flat_lognormal
64,102,33.07760853971376,90,flat_lognormal
64,191,2.122210746023301,9,flat_lognormal
64,154,0.17080277584735304,9,flat_lognormal
64,135,0.055147059088136816,1,flat_lognormal
191,175,113.46221274192814,122,flat_lognormal
191,156,92.5885132838888,59,flat_lognormal
191,142,39.054681829695575,47,flat_lognormal
191,103,240.736055410694,114,flat_lognormal
191,6,80.32384472091223,103,flat_lognormal
191,108,134.74261657273766,87,flat_lognormal
191,22,401.83042073229996,119,flat_lognormal
191,5,26.956835437109024,59,flat_lognormal
191,8,24.101177766922795,35,flat_lognormal
191,134,41.322824547635655,51,flat_lognormal
191,102,111.29672480404912,143,flat_lognormal
191,135,2.5993462632939797,13,flat_lognormal
191,191,13.292352993122211,18,flat_lognormal
191,122,9.94273005558773,20,flat_lognormal
64,53,4.595599027430375,14,flat_lognormal
64,4,0.5301006589793534,13,flat_lognormal
64,70,8.299853186274749,16,flat_lognormal
154,143,1.4111043780152293,8,flat_lognormal
191,143,1.672338286932175,12,flat_lognormal
191,64,3.6030331116184704,17,flat_lognormal
191,53,3.9082874851813494,14,flat_lognormal
191,70,8.614398401347762,25,flat_lognormal
191,154,0.729233005735323,18,flat_lognormal
191,4,5.745028771445713,20,flat_lognormal
135,122,3.146201732697448,6,flat_lognormal
64,122,2.2103402631007096,9,flat_lognormal
53,8,3.692116828978108,9,flat_lognormal
53,70,5.51036401928616,8,flat_lognormal
7,7,1108.72681839218,1465,flat_pp
7,185,8361.946207561634,3434,flat_pp
7,63,3446.0759012167728,3351,flat_pp
63,7,2277.975965921616,2711,flat_pp
63,185,12900.326561570351,3093,flat_pp
63,63,7515.844791122624,4064,flat_pp
185,7,4622.63375018868,2807,flat_pp
185,63,10537.203984590797,2964,flat_pp
185,185,12488.778278120013,1805,flat_pp
5,145,28.589706906707498,130,nested_exponential_l0
5,28,40.46431614062283,149,nested_exponential_l0
5,204,1215.196994603792,549,nested_exponential_l0
5,5,814.677364229812,568,nested_exponential_l0
5,37,799.8202977980409,699,nested_exponential_l0
5,119,27.01570921761544,178,nested_exponential_l0
5,43,3356.365563189437,849,nested_exponential_l0
5,165,294.62649234727985,318,nested_exponential_l0
5,16,162.12521711456384,281,nested_exponential_l0
16,37,336.95958356511056,403,nested_exponential_l0
16,43,1558.145749225445,582,nested_exponential_l0
16,204,598.1428889781544,364,nested_exponential_l0
16,145,3.741662955406495,63,nested_exponential_l0
16,5,238.44658118668465,305,nested_exponential_l0
16,16,88.90693127164299,140,nested_exponential_l0
16,159,2.0727779016004226,43,nested_exponential_l0
16,119,15.821752478591236,74,nested_exponential_l0
16,28,14.60480553316936,81,nested_exponential_l0
16,165,121.83497328823442,167,nested_exponential_l0
159,37,47.48397147616828,190,nested_exponential_l0
159,204,123.231317929844,208,nested_exponential_l0
159,43,735.2795809629175,345,nested_exponential_l0
159,28,203.5016728765146,149,nested_exponential_l0
159,16,1.6935372299782159,46,nested_exponential_l0
159,159,92.71543328998243,162,nested_exponential_l0
159,5,11.168964721464537,60,nested_exponential_l0
159,119,0.7426714938190909,22,nested_exponential_l0
159,165,90.85871501811023,117,nested_exponential_l0
159,145,0.7340551847512121,28,nested_exponential_l0
28,37,236.02389539724933,290,nested_exponential_l0
28,43,1600.2668465976556,363,nested_exponential_l0
28,204,507.3109956419224,250,nested_exponential_l0
28,145,1.3324898761153248,47,nested_exponential_l0
28,28,446.6391034072039,162,nested_exponential_l0
28,16,3.5131406730579906,84,nested_exponential_l0
28,5,50.44218771335043,136,nested_exponential_l0
28,119,5.715213730279633,63,nested_exponential_l0
28,159,64.19245141051181,128,nested_exponential_l0
28,165,376.9407998562871,153,nested_exponential_l0
165,37,674.3287212498191,391,nested_exponential_l0
165,43,2235.9189834113085,424,nested_exponential_l0
165,204,912.1976866050919,292,nested_exponential_l0
165,145,37.8913802419463,81,nested_exponential_l0
165,5,172.37289554797061,239,nested_exponential_l0
165,119,49.8122305610825,159,nested_exponential_l0
165,28,206.6204395595383,144,nested_exponential_l0
165,16,44.128790524020836,135,nested_exponential_l0
165,159,27.880452096876876,82,nested_exponential_l0
165,165,396.52909700938477,177,nested_exponential_l0
5,159,2.022390304890305,90,nested_exponential_l0
43,16,740.8896957648572,517,nested_exponential_l0
43,5,2587.1340411235183,833,nested_exponential_l0
43,119,943.4852476825505,398,nested_exponential_l0
43,37,3639.9091443396533,723,nested_exponential_l0
43,204,3482.1436998223858,531,nested_exponential_l0
43,43,6376.691520178137,729,nested_exponential_l0
43,28,1130.3549257704578,374,nested_exponential_l0
43,159,182.831238569953,295,nested_exponential_l0
43,145,209.07246175172764,326,nested_exponential_l0
43,165,2035.9922397213022,410,nested_exponential_l0
37,119,548.5737829271601,335,nested_exponential_l0
37,37,2166.2688838933414,638,nested_exponential_l0
37,204,1872.675540511403,479,nested_exponential_l0
37,43,4012.433634984942,687,nested_exponential_l0
37,16,87.4803489378856,252,nested_exponential_l0
37,145,2.805861445461089,140,nested_exponential_l0
37,5,300.6276537980135,453,nested_exponential_l0
37,28,113.8119205934097,228,nested_exponential_l0
37,159,3.578200117731866,131,nested_exponential_l0
37,165,646.83800062451,343,nested_exponential_l0
204,43,3466.7586031262385,510,nested_exponential_l0
204,119,316.5399568545843,248,nested_exponential_l0
204,145,13.999345914892329,147,nested_exponential_l0
204,37,1771.023105713718,481,nested_exponential_l0
204,204,1693.0818686762818,336,nested_exponential_l0
204,5,661.7387444185881,461,nested_exponential_l0
204,16,223.21396660899202,283,nested_exponential_l0
204,28,247.68098369159776,220,nested_exponential_l0
204,159,15.180761388453877,152,nested_exponential_l0
204,165,783.3266681667368,262,nested_exponential_l0
145,5,89.46693874081694,103,nested_exponential_l0
145,119,0.8454204648969638,16,nested_exponential_l0
145,43,621.8495866991976,417,nested_exponential_l0
145,204,81.05298935892438,174,nested_exponential_l0
145,37,25.60601858023943,130,nested_exponential_l0
145,165,57.021963930825336,81,nested_exponential_l0
145,145,15.838256472185037,27,nested_exponential_l0
145,16,6.199377467521354,29,nested_exponential_l0
145,159,0.5316699182325781,17,nested_exponential_l0
145,28,2.645617027313451,36,nested_exponential_l0
119,119,252.55245220251877,155,nested_exponential_l0
119,43,1372.7787187739068,368,nested_exponential_l0
119,204,473.6963673520038,239,nested_exponential_l0
119,5,24.475704731560125,114,nested_exponential_l0
119,37,771.0347020651759,333,nested_exponential_l0
119,28,10.865388073571653,64,nested_exponential_l0
119,145,0.45867345980083596,59,nested_exponential_l0
119,159,2.7370677084389348,52,nested_exponential_l0
119,16,15.039513081683248,79,nested_exponential_l0
119,165,81.62430592632204,119,nested_exponential_l0
6,7,7423.753023494906,2800,nested_exponential_l1
6,4,3922.1621826917317,1861,nested_exponential_l1
6,6,5524.704562658871,2587,nested_exponential_l1
6,5,2946.5215393363233,1245,nested_exponential_l1
7,6,6471.7400647623635,2626,nested_exponential_l1
7,4,4262.312495389715,1819,nested_exponential_l1
7,7,7968.722106526895,2635,nested_exponential_l1
7,5,3276.721000148923,1228,nested_exponential_l1
4,5,1940.4151770969056,824,nested_exponential_l1
4,6,3723.607285156605,1722,nested_exponential_l1
4,4,2450.5113220489766,1203,nested_exponential_l1
4,7,4774.225136045799,1803,nested_exponential_l1
5,4,1662.9810623523126,733,nested_exponential_l1
5,6,2478.6489003642396,1051,nested_exponential_l1
5,7,3202.751386779125,1091,nested_exponential_l1
5,5,1229.7350138309591,466,nested_exponential_l1
0,0,63259.5122586847,25694,nested_exponential_l2
0,0,63259.5122586847,25694,nested_exponential_l3
0,0,63259.5122586847,25694,nested_exponential_l4
0,0,63259.5122586847,25694,nested_exponential_l5
0,0,63259.5122586847,25694,nested_exponential_l6
0,0,63259.5122586847,25694,nested_exponential_l7
0,0,63259.5122586847,25694,nested_exponential_l8
148,119,35.04289788992,122,nested_lognormal_l0
148,158,82.7017519908151,203,nested_lognormal_l0
148,98,355.730470132954,160,nested_lognormal_l0
148,148,410.17428158224544,301,nested_lognormal_l0
148,161,426.5379937484551,317,nested_lognormal_l0
148,50,663.8425870831971,269,nested_lognormal_l0
148,129,30.58230710598982,133,nested_lognormal_l0
148,123,143.6171426120815,195,nested_lognormal_l0
148,190,1003.437408788616,265,nested_lognormal_l0
148,68,189.3576494683205,183,nested_lognormal_l0
148,137,381.956874424,280,nested_lognormal_l0
148,15,997.9907630481805,208,nested_lognormal_l0
119,158,16.988908816070794,48,nested_lognormal_l0
119,190,246.96214228240783,221,nested_lognormal_l0
119,98,53.800566315774965,130,nested_lognormal_l0
119,15,254.84688232910167,196,nested_lognormal_l0
119,119,10.573443610655188,43,nested_lognormal_l0
119,161,9.404208028608892,60,nested_lognormal_l0
119,123,9.258348767163161,42,nested_lognormal_l0
119,50,89.22278285904945,121,nested_lognormal_l0
119,129,37.195681778506746,65,nested_lognormal_l0
119,148,29.22229227123039,44,nested_lognormal_l0
119,150,11.334332656063477,31,nested_lognormal_l0
119,68,11.558118466271118,54,nested_lognormal_l0
119,137,59.05532475754336,84,nested_lognormal_l0
150,158,91.55395809091068,106,nested_lognormal_l0
150,98,64.88893316086303,96,nested_lognormal_l0
150,190,217.46468744850947,120,nested_lognormal_l0
150,50,86.3159862002918,118,nested_lognormal_l0
150,148,1.940492822805644,31,nested_lognormal_l0
150,150,53.049390689969265,93,nested_lognormal_l0
150,129,71.58144099454644,82,nested_lognormal_l0
150,161,17.61026511020716,49,nested_lognormal_l0
150,123,1.2263676755992854,31,nested_lognormal_l0
150,137,57.4776847496314,85,nested_lognormal_l0
150,68,9.416305055508627,86,nested_lognormal_l0
150,119,7.441255367506295,36,nested_lognormal_l0
150,15,322.11660102381353,118,nested_lognormal_l0
148,150,10.902882259325338,42,nested_lognormal_l0
158,158,432.4911923409952,251,nested_lognormal_l0
158,190,992.3071777805286,243,nested_lognormal_l0
158,98,561.1016154089133,160,nested_lognormal_l0
158,119,21.72816654989593,119,nested_lognormal_l0
158,50,669.5808707134845,257,nested_lognormal_l0
158,129,220.29798951092087,204,nested_lognormal_l0
158,123,33.52526721123871,122,nested_lognormal_l0
158,148,27.083083091750243,110,nested_lognormal_l0
158,150,23.482238813063898,83,nested_lognormal_l0
158,15,1114.458306875254,200,nested_lognormal_l0
158,137,484.40290885627735,258,nested_lognormal_l0
158,68,391.5457508624991,180,nested_lognormal_l0
158,161,167.7039035714091,236,nested_lognormal_l0
190,129,464.82189115581247,288,nested_lognormal_l0
190,161,899.8629214859372,246,nested_lognormal_l0
190,50,1142.4534116406933,182,nested_lognormal_l0
190,15,1207.4078933778526,140,nested_lognormal_l0
190,98,720.2997682989054,112,nested_lognormal_l0
190,123,325.9186803871621,242,nested_lognormal_l0
190,158,808.0766781119329,276,nested_lognormal_l0
190,150,24.445239766430053,90,nested_lognormal_l0
190,119,108.94346658892725,185,nested_lognormal_l0
190,190,1476.5966785232076,169,nested_lognormal_l0
190,148,797.0407008880935,270,nested_lognormal_l0
190,137,1074.3503619116887,194,nested_lognormal_l0
190,68,511.4356421791181,126,nested_lognormal_l0
15,129,593.582253612292,221,nested_lognormal_l0
15,161,976.3357229506053,180,nested_lognormal_l0
15,148,798.6899760462334,216,nested_lognormal_l0
15,50,1037.296913372303,130,nested_lognormal_l0
15,15,941.540299707294,90,nested_lognormal_l0
15,98,710.6020364970283,80,nested_lognormal_l0
15,158,971.5328763446634,200,nested_lognormal_l0
15,123,391.4179090087352,211,nested_lognormal_l0
15,150,66.13566980365792,101,nested_lognormal_l0
15,119,133.90933185592152,149,nested_lognormal_l0
15,190,1150.9675092320447,130,nested_lognormal_l0
15,137,909.2211323361097,140,nested_lognormal_l0
15,68,610.9629483567678,90,nested_lognormal_l0
161,123,143.24007408977434,205,nested_lognormal_l0
161,158,283.28743661183734,296,nested_lognormal_l0
161,98,566.5938945510619,144,nested_lognormal_l0
161,190,1163.656541028357,225,nested_lognormal_l0
161,129,74.87501694614876,179,nested_lognormal_l0
161,161,500.00065659625983,281,nested_lognormal_l0
161,15,1152.7183195897614,179,nested_lognormal_l0
161,119,23.756601729840362,115,nested_lognormal_l0
161,50,904.0343091904346,229,nested_lognormal_l0
161,148,325.65548061219124,258,nested_lognormal_l0
161,68,427.5741905806601,162,nested_lognormal_l0
161,137,619.1393295312605,247,nested_lognormal_l0
161,150,4.951426070050969,66,nested_lognormal_l0
98,150,11.614514870614846,57,nested_lognormal_l0
98,123,43.501242941102014,114,nested_lognormal_l0
98,98,435.28418824195904,56,nested_lognormal_l0
98,129,103.83397451540384,136,nested_lognormal_l0
98,161,276.59285393931435,138,nested_lognormal_l0
98,15,702.3905222527945,80,nested_lognormal_l0
98,119,27.359692761590185,103,nested_lognormal_l0
98,190,647.4751112899519,104,nested_lognormal_l0
98,158,356.0792292971451,157,nested_lognormal_l0
98,50,583.7575889866955,104,nested_lognormal_l0
98,148,111.10349773421642,128,nested_lognormal_l0
98,68,438.1244881674722,72,nested_lognormal_l0
98,137,383.8723521461951,112,nested_lognormal_l0
123,161,267.2715587421305,241,nested_lognormal_l0
123,50,407.00529372677187,280,nested_lognormal_l0
123,15,842.5758013657373,235,nested_lognormal_l0
123,98,229.8629815534198,182,nested_lognormal_l0
123,158,65.39628131663851,139,nested_lognormal_l0
123,148,171.66047599197935,204,nested_lognormal_l0
123,190,675.2245757367131,279,nested_lognormal_l0
123,123,46.858576684513025,85,nested_lognormal_l0
123,119,12.713483979679754,58,nested_lognormal_l0
123,129,11.642498627720034,75,nested_lognormal_l0
123,137,191.2760837273304,221,nested_lognormal_l0
123,68,115.41549774640374,187,nested_lognormal_l0
123,150,1.0716551802015017,29,nested_lognormal_l0
68,161,183.51297579721705,142,nested_lognormal_l0
68,98,456.6071546856807,72,nested_lognormal_l0
68,50,476.5561338820613,117,nested_lognormal_l0
68,15,643.9375638315961,90,nested_lognormal_l0
68,158,286.2798059740062,161,nested_lognormal_l0
68,148,56.941833587692074,87,nested_lognormal_l0
68,123,19.32588725110309,85,nested_lognormal_l0
68,190,513.4683222413584,113,nested_lognormal_l0
68,129,65.52205648723515,116,nested_lognormal_l0
68,119,19.222866438733302,68,nested_lognormal_l0
68,68,359.5036962276418,72,nested_lognormal_l0
68,137,204.80452272598953,123,nested_lognormal_l0
68,150,2.6695917237838738,39,nested_lognormal_l0
137,98,485.7593392886125,112,nested_lognormal_l0
137,158,355.9304436986212,255,nested_lognormal_l0
137,123,76.85231813062596,127,nested_lognormal_l0
137,190,1105.3460491578198,177,nested_lognormal_l0
137,50,752.3975773484761,177,nested_lognormal_l0
137,15,949.3495075810573,140,nested_lognormal_l0
137,161,377.5338210749627,227,nested_lognormal_l0
137,119,34.180503928974645,99,nested_lognormal_l0
137,148,146.15558810886944,179,nested_lognormal_l0
137,129,102.1151538874228,181,nested_lognormal_l0
137,68,276.8217203825171,126,nested_lognormal_l0
137,137,610.7559187899748,182,nested_lognormal_l0
137,150,7.084570343119138,52,nested_lognormal_l0
50,98,688.6108041490666,104,nested_lognormal_l0
50,129,198.96952457766383,210,nested_lognormal_l0
50,119,64.59484083425139,122,nested_lognormal_l0
